"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,9,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",66,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",66,7,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Rear Delt Reverse Fly (Machine)",,"",4,"failure",59,9,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Shrug (Dumbbell)",0,"",0,"normal",22,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Shrug (Dumbbell)",0,"",1,"normal",22,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Shrug (Dumbbell)",0,"",2,"normal",22,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Shrug (Dumbbell)",0,"",3,"normal",22,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Pseudo Push Up",0,"",0,"normal",,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Pseudo Push Up",0,"",1,"normal",,10,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Pseudo Push Up",0,"",2,"normal",,8,,,
"(K) Váll","17 Mar 2023, 21:53","17 Mar 2023, 22:50","","Pseudo Push Up",0,"",3,"normal",,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Pull Up",,"",0,"normal",,9,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Pull Up",,"",1,"normal",,9,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Pull Up",,"",2,"normal",,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Pull Up",,"",3,"normal",,7,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",51.7,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",58.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",58.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",58.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Seated Cable Row - Bar Grip",,"",0,"normal",58.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Seated Cable Row - Bar Grip",,"",1,"normal",51.7,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Seated Cable Row - Bar Grip",,"",2,"normal",51.7,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Seated Cable Row - Bar Grip",,"",3,"normal",58.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Dumbbell Row",,"",0,"normal",26,7,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Dumbbell Row",,"",1,"normal",26,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Dumbbell Row",,"",2,"normal",28,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Dip (Weighted)",,"",0,"normal",,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Dip (Weighted)",,"",1,"normal",16,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Dip (Weighted)",,"",2,"normal",26,6,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Dip (Weighted)",,"",3,"normal",26,6,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Barbell)",,"",0,"normal",25,9,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Barbell)",,"",1,"normal",30,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Barbell)",,"",2,"normal",30,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Barbell)",,"",3,"normal",30,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Pushdown",,"",0,"normal",54,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Pushdown",,"",1,"normal",60.8,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Pushdown",,"",2,"normal",60.8,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Pushdown",,"",3,"normal",60.8,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Rope Pushdown",,"",0,"normal",40.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Rope Pushdown",,"",1,"normal",40.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Rope Pushdown",,"",2,"normal",40.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Rope Pushdown",,"",3,"normal",40.5,8,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Suspension)",,"",0,"normal",,10,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Suspension)",,"",1,"normal",,10,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Suspension)",,"",2,"normal",,12,,,
"(K) Hát - Tricepsz","16 Mar 2023, 10:32","16 Mar 2023, 11:46","","Triceps Extension (Suspension)",,"",3,"normal",,12,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",2,"normal",85,4,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",3,"normal",85,4,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",4,"normal",85,4,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bench Press (Barbell)",,"",5,"normal",85,4,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Fly (Machine)",,"",0,"normal",52,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Fly (Machine)",,"",1,"normal",52,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Fly (Machine)",,"",2,"normal",52,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Fly (Machine)",,"",3,"normal",52,10,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Dip (Weighted)",,"",0,"normal",,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Dip (Weighted)",,"",1,"normal",10,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Dip (Weighted)",,"",2,"normal",20,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Dip (Weighted)",,"",3,"normal",12,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Press (Machine)",,"Sallai 10.be, 11.be",0,"normal",55,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Press (Machine)",,"Sallai 10.be, 11.be",1,"normal",60,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Press (Machine)",,"Sallai 10.be, 11.be",2,"normal",60,4,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Chest Press (Machine)",,"Sallai 10.be, 11.be",3,"normal",55,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bicep Curl (Dumbbell)",,"",0,"normal",12,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bicep Curl (Dumbbell)",,"",1,"normal",16,7,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bicep Curl (Dumbbell)",,"",2,"normal",18,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Bicep Curl (Dumbbell)",,"",3,"normal",18,5,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Preacher Curl (Machine)",,"",0,"normal",15,8,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Preacher Curl (Machine)",,"",1,"normal",15,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Preacher Curl (Machine)",,"",2,"normal",15,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Preacher Curl (Machine)",,"",3,"normal",15,6,,,
"(K) Mell - Bicepsz","14 Mar 2023, 21:50","14 Mar 2023, 22:56","","Hammer Curl (Dumbbell)",,"",0,"normal",16,6,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Seated Overhead Press (Barbell)",,"5, 10 tárcsák sallai",0,"warmup",20,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Seated Overhead Press (Barbell)",,"5, 10 tárcsák sallai",1,"normal",30,9,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Seated Overhead Press (Barbell)",,"5, 10 tárcsák sallai",2,"normal",30,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Seated Overhead Press (Barbell)",,"5, 10 tárcsák sallai",3,"normal",45,6,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Seated Overhead Press (Barbell)",,"5, 10 tárcsák sallai",4,"normal",40,6,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Neck Shoulder Press",,"",0,"normal",30,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Neck Shoulder Press",,"",1,"normal",30,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Neck Shoulder Press",,"",2,"normal",30,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Neck Shoulder Press",,"",3,"normal",30,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise (Dumbbell)",,"",0,"normal",8,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise (Dumbbell)",,"",1,"normal",10,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise (Dumbbell)",,"",2,"normal",10,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise Döntött",,"",0,"normal",10,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise Döntött",,"",1,"normal",10,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise Döntött",,"",2,"normal",12,9,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Lateral Raise Döntött",,"",3,"normal",12,9,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Shrug (Dumbbell)",0,"",0,"normal",22,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Shrug (Dumbbell)",0,"",1,"normal",22,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Shrug (Dumbbell)",0,"",2,"normal",22,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Shrug (Dumbbell)",0,"",3,"normal",22,10,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Pseudo Push Up",0,"",0,"normal",,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Pseudo Push Up",0,"",1,"normal",,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Pseudo Push Up",0,"",2,"normal",,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Pseudo Push Up",0,"",3,"normal",,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Rear Delt Reverse Fly (Machine)",,".",0,"normal",55,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Rear Delt Reverse Fly (Machine)",,".",1,"normal",59,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Rear Delt Reverse Fly (Machine)",,".",2,"normal",59,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Rear Delt Reverse Fly (Machine)",,".",3,"normal",59,8,,,
"(K) Váll","10 Mar 2023, 21:16","10 Mar 2023, 22:13","","Rear Delt Reverse Fly (Machine)",,".",4,"failure",59,7,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Pull Up",,"",0,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Pull Up",,"",1,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Pull Up",,"",2,"normal",,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Pull Up",,"",3,"normal",,7,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",51,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Seated Cable Row - Bar Grip",,"",0,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Seated Cable Row - Bar Grip",,"",1,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Seated Cable Row - Bar Grip",,"",2,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Seated Cable Row - Bar Grip",,"",3,"normal",58.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Dumbbell Row",,"",0,"normal",28,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Dumbbell Row",,"",1,"normal",28,6,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Dumbbell Row",,"",2,"normal",28,7,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Dumbbell Row",,"",3,"normal",28,6,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Dip (Weighted)",,"",0,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Dip (Weighted)",,"",1,"normal",16,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Dip (Weighted)",,"",2,"normal",26,6,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Dip (Weighted)",,"",3,"normal",26,7,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Barbell)",,"",0,"normal",30,9,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Barbell)",,"",1,"normal",30,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Barbell)",,"",2,"normal",30,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Barbell)",,"",3,"normal",30,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Dumbbell)",,"",0,"normal",20,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Dumbbell)",,"",1,"normal",22,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Pushdown",,"",0,"normal",49.5,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Pushdown",,"",1,"normal",60.8,8,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Pushdown",,"",2,"normal",60.8,6,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Pushdown",,"",3,"normal",60.8,7,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Suspension)",0,"4.be a.terem.",0,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Suspension)",0,"4.be a.terem.",1,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Suspension)",0,"4.be a.terem.",2,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Triceps Extension (Suspension)",0,"4.be a.terem.",3,"normal",,12,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Diamond Push Up (Weighted)",0,"Incline",0,"warmup",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Diamond Push Up (Weighted)",0,"Incline",1,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Diamond Push Up (Weighted)",0,"Incline",2,"normal",,10,,,
"(K) Hát - Tricepsz","9 Mar 2023, 10:32","9 Mar 2023, 11:50","","Diamond Push Up (Weighted)",0,"Incline",3,"failure",,10,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",2,"normal",80,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",3,"normal",85,5,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",4,"normal",85,4,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bench Press (Barbell)",,"",5,"normal",85,5,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Fly (Machine)",,"Sallai",0,"normal",65,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Fly (Machine)",,"Sallai",1,"normal",65,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Fly (Machine)",,"Sallai",2,"normal",59,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Fly (Machine)",,"Sallai",3,"normal",52,7,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Dip (Weighted)",,"Sallai",0,"normal",,10,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Dip (Weighted)",,"Sallai",1,"normal",12,7,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Dip (Weighted)",,"Sallai",2,"normal",12,7,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Dip (Weighted)",,"Sallai",3,"normal",12,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Press (Machine)",,"Sallai",0,"normal",55,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Press (Machine)",,"Sallai",1,"normal",55,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Press (Machine)",,"Sallai",2,"normal",55,7,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chest Press (Machine)",,"Sallai",3,"normal",55,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bicep Curl (Dumbbell)",,"",0,"normal",12,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bicep Curl (Dumbbell)",,"",1,"normal",16,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bicep Curl (Dumbbell)",,"",2,"normal",18,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Bicep Curl (Dumbbell)",,"",3,"normal",18,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Preacher Curl (Dumbbell)",,"",0,"normal",12,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Preacher Curl (Dumbbell)",,"",1,"normal",12,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Preacher Curl (Dumbbell)",,"",2,"normal",12,9,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Hammer Curl (Dumbbell)",,"",0,"normal",18,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Hammer Curl (Dumbbell)",,"",1,"normal",16,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Hammer Curl (Dumbbell)",,"",2,"normal",16,7,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Hammer Curl (Dumbbell)",,"",3,"normal",16,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chin Up",,"Hanner grip",0,"normal",,8,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chin Up",,"Hanner grip",1,"normal",,6,,,
"(K) Mell - Bicepsz","7 Mar 2023, 14:10","7 Mar 2023, 15:25","","Chin Up",,"Hanner grip",2,"normal",,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",0,"warmup",20,10,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",1,"normal",60,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",2,"normal",80,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",3,"normal",90,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",4,"normal",90,9,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Squat (Barbell)",,"",5,"normal",60,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Assisted Pistol Squats",,"",0,"normal",,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Assisted Pistol Squats",,"",1,"normal",,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Assisted Pistol Squats",,"",2,"normal",,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Bulgarian Split Squat",,"",0,"normal",36,6,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Bulgarian Split Squat",,"",1,"normal",36,6,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Bulgarian Split Squat",,"",2,"normal",36,6,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Lunge (Dumbbell)",,"",0,"normal",12,9,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Lunge (Dumbbell)",,"",1,"normal",17,7,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Leg Extension (Machine)",,"",0,"normal",45,8,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Leg Extension (Machine)",,"",1,"normal",45,9,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Leg Extension (Machine)",,"",2,"normal",45,10,,,
"(K) Láb","6 Mar 2023, 21:08","6 Mar 2023, 22:01","","Leg Extension (Machine)",,"",3,"normal",55,10,,,
"(K) Mell - Bicepsz","2 Mar 2023, 14:39","2 Mar 2023, 15:59","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
